Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
16,74,56,219,0,1,0,0,0,0,0,0,0,0,0,0
33,82,44,227,0,1,0,0,0,0,0,0,0,0,0,0
42,84,38,233,0,1,0,0,0,0,0,0,0,0,0,0
42,84,37,234,0,1,0,0,0,0,0,0,0,0,0,0
32,82,45,226,0,1,0,0,0,0,0,0,0,0,0,0
26,80,49,223,0,1,0,0,0,0,0,0,0,0,0,0
17,74,56,219,0,1,0,0,0,0,0,0,0,0,0,0
9,61,64,222,0,1,0,0,0,0,0,0,0,0,0,0
5,14,83,258,0,1,0,0,0,0,0,0,0,0,0,0
7,45,104,312,0,1,0,0,0,0,0,0,0,0,0,0
