Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
3,52,103,319,0,0,0,0,0,0,0,0,1,0,0,0
4,61,76,328,0,0,0,0,0,0,0,0,1,0,0,0
5,55,112,317,0,0,0,0,0,0,0,0,1,0,0,0
6,61,64,319,0,0,0,0,0,0,0,0,1,0,0,0
7,56,124,308,0,0,0,0,0,0,0,0,1,0,0,0
8,58,53,306,0,0,0,0,0,0,0,0,1,0,0,0
8,54,138,288,0,0,0,0,0,0,0,0,1,0,0,0
9,55,37,281,0,0,0,0,0,0,0,0,1,0,0,0
9,55,145,266,0,0,0,0,0,0,0,0,1,0,0,0
9,54,40,254,0,0,0,0,0,0,0,0,1,0,0,0
8,55,133,243,0,0,0,0,0,0,0,0,1,0,0,0
7,56,55,233,0,0,0,0,0,0,0,0,1,0,0,0
6,62,60,223,0,0,0,0,0,0,0,0,1,0,0,0
5,56,110,221,0,0,0,0,0,0,0,0,1,0,0,0
4,63,73,213,0,0,0,0,0,0,0,0,1,0,0,0
3,53,100,219,0,0,0,0,0,0,0,0,1,0,0,0
2,62,86,208,0,0,0,0,0,0,0,0,1,0,0,0
1,90,82,188,0,0,0,0,0,0,0,0,1,0,0,0
0,90,42,312,0,0,0,0,0,0,0,0,1,0,0,0
2,51,42,257,0,0,0,0,0,0,0,0,1,0,0,0
3,68,31,291,0,0,0,0,0,0,0,0,1,0,0,0
4,59,34,258,0,0,0,0,0,0,0,0,1,0,0,0
5,66,37,297,0,0,0,0,0,0,0,0,1,0,0,0
6,60,39,248,0,0,0,0,0,0,0,0,1,0,0,0
7,55,51,302,0,0,0,0,0,0,0,0,1,0,0,0
8,59,53,232,0,0,0,0,0,0,0,0,1,0,0,0
9,59,67,319,0,0,0,0,0,0,0,0,1,0,0,0
9,56,73,219,0,0,0,0,0,0,0,0,1,0,0,0
9,57,88,327,0,0,0,0,0,0,0,0,1,0,0,0
9,57,98,214,0,0,0,0,0,0,0,0,1,0,0,0
9,55,111,318,0,0,0,0,0,0,0,0,1,0,0,0
8,56,122,231,0,0,0,0,0,0,0,0,1,0,0,0
7,57,129,304,0,0,0,0,0,0,0,0,1,0,0,0
6,62,135,237,0,0,0,0,0,0,0,0,1,0,0,0
6,57,136,296,0,0,0,0,0,0,0,0,1,0,0,0
4,63,149,256,0,0,0,0,0,0,0,0,1,0,0,0
3,63,143,294,0,0,0,0,0,0,0,0,1,0,0,0
2,63,153,269,0,0,0,0,0,0,0,0,1,0,0,0
1,90,176,266,0,0,0,0,0,0,0,0,1,0,0,0
3,69,116,325,0,0,0,0,0,0,0,0,1,0,0,0
1,90,121,329,0,0,0,0,0,0,0,0,1,0,0,0
2,65,90,335,0,0,0,0,0,0,0,0,1,0,0,0
4,55,97,324,0,0,0,0,0,0,0,0,1,0,0,0
5,63,67,323,0,0,0,0,0,0,0,0,1,0,0,0
6,58,111,320,0,0,0,0,0,0,0,0,1,0,0,0
7,57,63,315,0,0,0,0,0,0,0,0,1,0,0,0
8,58,128,305,0,0,0,0,0,0,0,0,1,0,0,0
8,61,47,304,0,0,0,0,0,0,0,0,1,0,0,0
9,56,137,292,0,0,0,0,0,0,0,0,1,0,0,0
9,57,35,280,0,0,0,0,0,0,0,0,1,0,0,0
9,57,147,266,0,0,0,0,0,0,0,0,1,0,0,0
9,56,38,255,0,0,0,0,0,0,0,0,1,0,0,0
8,57,129,236,0,0,0,0,0,0,0,0,1,0,0,0
